0,10657.7
0.0001,10655.4
0.0002,10653.2
0.0003,10650.9
0.0004,10648.7
0.0005,10646.5
0.0006,10644.3
0.0007,10642.1
0.0008,10639.9
0.0009,10637.8
0.001,10635.7
0.0011,10633.5
0.0012,10631.4
0.0013,10629.4
0.0014,10627.3
0.0015,10625.3
0.0016,10623.2
0.0017,10621.2
0.0018,10619.2
0.0019,10617.2
0.002,10615.2
0.0021,10613.3
0.0022,10611.4
0.0023,10609.4
0.0024,10607.5
0.0025,10605.6
0.0026,10603.8
0.0027,10601.9
0.0028,10600.1
0.0029,10598.3
0.003,10596.5
0.0031,10594.7
0.0032,10592.9
0.0033,10591.1
0.0034,10589.4
0.0035,10587.7
0.0036,10585.9
0.0037,10584.3
0.0038,10582.6
0.0039,10580.9
0.004,10579.3
0.0041,10577.6
0.0042,10576
0.0043,10574.4
0.0044,10572.8
0.0045,10571.3
0.0046,10569.7
0.0047,10568.2
0.0048,10566.7
0.0049,10565.2
0.005,10563.7
0.0051,10562.2
0.0052,10560.8
0.0053,10559.3
0.0054,10557.9
0.0055,10556.5
0.0056,10555.1
0.0057,10553.7
0.0058,10552.4
0.0059,10551
0.006,10549.7
0.0061,10548.4
0.0062,10547.1
0.0063,10545.8
0.0064,10544.5
0.0065,10543.3
0.0066,10542.1
0.0067,10540.8
0.0068,10539.6
0.0069,10538.5
0.007,10537.3
0.0071,10536.1
0.0072,10535
0.0073,10533.9
0.0074,10532.8
0.0075,10531.7
0.0076,10530.6
0.0077,10529.5
0.0078,10528.5
0.0079,10527.5
0.008,10526.4
0.0081,10525.5
0.0082,10524.5
0.0083,10523.5
0.0084,10522.6
0.0085,10521.6
0.0086,10520.7
0.0087,10519.8
0.0088,10518.9
0.0089,10518
0.009,10517.2
0.0091,10516.3
0.0092,10515.5
0.0093,10514.7
0.0094,10513.9
0.0095,10513.1
0.0096,10512.4
0.0097,10511.6
0.0098,10510.9
0.0099,10510.2
0.01,10509.5
0.0101,10508.8
0.0102,10508.1
0.0103,10507.5
0.0104,10506.8
0.0105,10506.2
0.0106,10505.6
0.0107,10505
0.0108,10504.4
0.0109,10503.9
0.011,10503.3
0.0111,10502.8
0.0112,10502.3
0.0113,10501.8
0.0114,10501.3
0.0115,10500.8
0.0116,10500.4
0.0117,10500
0.0118,10499.5
0.0119,10499.1
0.012,10498.7
0.0121,10498.4
0.0122,10498
0.0123,10497.7
0.0124,10497.3
0.0125,10497
0.0126,10496.7
0.0127,10496.4
0.0128,10496.2
0.0129,10495.9
0.013,10495.7
0.0131,10495.5
0.0132,10495.3
0.0133,10495.1
0.0134,10494.9
0.0135,10494.7
0.0136,10494.6
0.0137,10494.5
0.0138,10494.4
0.0139,10494.3
0.014,10494.2
